matrix_dim, etime, flops, cores
2048, 0.370038, 46427310665.391129, 28
2048, 0.358246, 47955508739.804489, 28
2048, 0.338638, 50732254454.609344, 28
2048, 0.348459, 49302412002.559845, 28
2048, 0.335616, 51189064836.003059, 28
2048, 0.365933, 46948127618.990364, 28
2048, 0.337850, 50850582163.682114, 28
2048, 0.347400, 49452703465.745537, 28
2048, 0.358835, 47876793467.749809, 28
2048, 0.351094, 48932391849.476212, 28
